:START_ID(Person)|:END_ID(Tag)
6597069767226|3078
6597069767226|5080
6597069767226|5184
6597069767226|7587
6597069767226|14355
6597069768549|196
6597069768549|244
6597069768549|458
6597069768549|780
6597069768549|1152
6597069768549|1174
6597069768549|1986
6597069768549|1991
6597069768549|1993
6597069768549|2046
6597069768549|2830
6597069768549|2882
6597069768549|2973
6597069768549|2995
6597069768549|3029
6597069768549|3108
6597069768549|6395
6597069768549|7915
6597069768549|8660
6597069768549|11129
6597069769429|1929
6597069769429|2793
6597069769429|5512
6597069769708|574
6597069769708|579
6597069769708|591
6597069769708|975
6597069769708|1984
6597069769708|1985
6597069769708|1987
6597069769708|1989
6597069769708|1994
6597069769708|1999
6597069769708|2026
6597069769708|2040
6597069769708|2082
6597069769708|2788
6597069769708|2819
6597069769708|3081
6597069769708|3103
6597069769708|4849
6597069769708|9095
6597069769708|9097
6597069769708|9188
6597069769708|9238
6597069769708|9272
6597069770462|144
6597069770462|275
6597069770462|282
6597069770462|458
6597069770462|472
6597069770462|572
6597069770462|778
6597069770462|798
6597069770462|1175
6597069770462|1183
6597069770462|1375
6597069770462|1667
6597069770462|1673
6597069770462|1682
6597069770462|1760
6597069770462|1984
6597069770462|1985
6597069770462|1989
6597069770462|1993
6597069770462|2000
6597069770462|2012
6597069770462|2019
6597069770462|2032
6597069770462|2054
6597069770462|2072
6597069770462|2073
6597069770462|2095
6597069770462|2777
6597069770462|2784
6597069770462|2786
6597069770462|2787
6597069770462|2817
6597069770462|2845
6597069770462|2868
6597069770462|2946
6597069770462|2976
6597069770462|2991
6597069770462|2999
6597069770462|3000
6597069770462|3007
6597069770462|3009
6597069770462|3010
6597069770462|3011
6597069770462|3019
6597069770462|3021
6597069770462|3030
6597069770462|3040
6597069770462|3105
6597069770462|4847
6597069770462|5070
6597069770462|5158
6597069770462|5184
6597069770462|5438
6597069770462|5586
6597069770462|6138
6597069770462|6368
6597069770462|6383
6597069770462|6704
6597069770462|6938
6597069770462|6964
6597069770462|7651
6597069770462|9040
6597069770462|9058
6597069770462|9261
6597069770462|9682
6597069770462|9781
6597069770462|10609
6597069770462|11042
6597069770462|11376
6597069770462|11947
6597069770462|13709
6597069770462|14982
8796093024821|0
8796093024821|471
8796093024821|807
8796093024821|1410
8796093024821|1547
8796093024821|1671
8796093024821|1680
8796093024821|1912
8796093024821|2783
8796093024821|2789
8796093024821|2856
8796093024821|2859
8796093024821|2877
8796093024821|2888
8796093024821|2902
8796093024821|2957
8796093024821|2980
8796093024821|4941
8796093024821|5153
8796093024821|5192
8796093024821|6193
8796093024821|6365
8796093024821|6399
8796093024821|6980
8796093024821|7001
8796093024821|7199
8796093024821|7517
8796093024821|8552
8796093024821|8887
8796093024821|9244
8796093024821|11408
8796093024821|11875
8796093024821|13194
8796093025505|138
8796093025505|196
8796093025505|561
8796093025505|1670
8796093025505|1673
8796093025505|1747
8796093025505|1863
8796093025505|1998
8796093025505|2019
8796093025505|2059
8796093025505|2092
8796093025505|2797
8796093025505|2896
8796093025505|2932
8796093025505|6674
8796093025505|8258
8796093025505|9174
8796093025505|11577
8796093025858|566
8796093025858|1024
8796093025858|1165
8796093025858|1175
8796093025858|1668
8796093025858|1765
8796093025858|1953
8796093025858|1988
8796093025858|1989
8796093025858|2003
8796093025858|2008
8796093025858|2036
8796093025858|2050
8796093025858|2072
8796093025858|2089
8796093025858|2104
8796093025858|2783
8796093025858|2824
8796093025858|2891
8796093025858|2904
8796093025858|2905
8796093025858|2941
8796093025858|3002
8796093025858|3054
8796093025858|3094
8796093025858|3104
8796093025858|3105
8796093025858|5077
8796093025858|5110
8796093025858|5161
8796093025858|5546
8796093025858|5810
8796093025858|6409
8796093025858|6429
8796093025858|6704
8796093025858|6999
8796093025858|7519
8796093025858|7522
8796093025858|7646
8796093025858|11531
8796093025858|11743
8796093025858|12002
8796093025858|15000
10995116277995|544
10995116277995|575
10995116277995|782
10995116277995|1180
10995116277995|1375
10995116277995|1403
10995116277995|1669
10995116277995|1984
10995116277995|1987
10995116277995|1995
10995116277995|2048
10995116277995|2068
10995116277995|2823
10995116277995|2892
10995116277995|3013
10995116277995|3070
10995116277995|4847
10995116277995|5848
10995116277995|7603
10995116281434|139
10995116281434|284
10995116281434|441
10995116281434|471
10995116281434|579
10995116281434|775
10995116281434|791
10995116281434|798
10995116281434|808
10995116281434|1170
10995116281434|1173
10995116281434|1174
10995116281434|1189
10995116281434|1194
10995116281434|1195
10995116281434|1201
10995116281434|1501
10995116281434|1673
10995116281434|1676
10995116281434|1863
10995116281434|1908
10995116281434|1912
10995116281434|1954
10995116281434|1995
10995116281434|2002
10995116281434|2017
10995116281434|2043
10995116281434|2060
10995116281434|2109
10995116281434|2777
10995116281434|2780
10995116281434|2781
10995116281434|2823
10995116281434|2834
10995116281434|2835
10995116281434|2836
10995116281434|2848
10995116281434|2849
10995116281434|2857
10995116281434|2865
10995116281434|2884
10995116281434|2887
10995116281434|2918
10995116281434|2945
10995116281434|3001
10995116281434|3031
10995116281434|3043
10995116281434|3065
10995116281434|3089
10995116281434|3095
10995116281434|5147
10995116281434|5403
10995116281434|5430
10995116281434|5636
10995116281434|6377
10995116281434|6395
10995116281434|6409
10995116281434|6413
10995116281434|6704
10995116281434|6931
10995116281434|7093
10995116281434|7457
10995116281434|7523
10995116281434|7582
10995116281434|8675
10995116281434|9146
10995116281434|9486
10995116281434|9606
10995116281434|9620
10995116281434|11143
10995116281434|11241
10995116281434|11622
10995116281434|13815
13194139533320|585
13194139533320|1444
13194139533320|6404
13194139533320|8082
13194139533366|458
13194139533366|592
13194139533366|593
13194139533366|1398
13194139533366|1908
13194139533366|1910
13194139533366|1985
13194139533366|2030
13194139533366|2031
13194139533366|2111
13194139533366|2777
13194139533366|2781
13194139533366|2789
13194139533366|2809
13194139533366|2810
13194139533366|2842
13194139533366|2854
13194139533366|2860
13194139533366|2949
13194139533366|3037
13194139533366|3081
13194139533366|3099
13194139533366|5161
13194139533366|6400
13194139533366|6933
13194139533366|9244
13194139533366|10187
13194139533366|11299
13194139533653|1
13194139533653|2107
13194139533653|5191
13194139533653|6354
13194139533653|9793
13194139533653|12427
13194139536036|1446
15393162789699|2
15393162789699|524
15393162789699|578
15393162789699|595
15393162789699|779
15393162789699|804
15393162789699|1177
15393162789699|1193
15393162789699|1450
15393162789699|1616
15393162789699|1644
15393162789699|1677
15393162789699|1760
15393162789699|1940
15393162789699|1953
15393162789699|1985
15393162789699|1986
15393162789699|1995
15393162789699|2015
15393162789699|2036
15393162789699|2076
15393162789699|2106
15393162789699|2111
15393162789699|2778
15393162789699|2779
15393162789699|2786
15393162789699|2792
15393162789699|2799
15393162789699|2808
15393162789699|2813
15393162789699|2825
15393162789699|2831
15393162789699|2845
15393162789699|2876
15393162789699|2877
15393162789699|2981
15393162789699|3004
15393162789699|3013
15393162789699|3028
15393162789699|3056
15393162789699|3090
15393162789699|3102
15393162789699|4942
15393162789699|5132
15393162789699|5157
15393162789699|5197
15393162789699|5476
15393162789699|5989
15393162789699|6360
15393162789699|6367
15393162789699|6397
15393162789699|6437
15393162789699|6724
15393162789699|6740
15393162789699|6980
15393162789699|6999
15393162789699|7015
15393162789699|7380
15393162789699|7521
15393162789699|7523
15393162789699|7526
15393162789699|7570
15393162789699|7824
15393162789699|8094
15393162789699|8245
15393162789699|9141
15393162789699|9143
15393162789699|9317
15393162789699|10011
15393162789699|10222
15393162789699|11687
15393162789699|11742
15393162789699|11743
15393162789699|11881
15393162789699|11947
15393162789699|12923
15393162789699|13554
15393162789699|13750
15393162789699|14693
15393162789699|15309
15393162790582|0
15393162790582|6
15393162790582|570
15393162790582|577
15393162790582|774
15393162790582|775
15393162790582|1994
15393162790582|2048
15393162790582|2788
15393162790582|2801
15393162790582|2859
15393162790582|2860
15393162790582|2923
15393162790582|3041
15393162790582|5614
15393162790582|6363
15393162790582|9474
15393162790582|11577
15393162791145|1418
15393162791145|3033
15393162791145|13818
15393162792452|597
15393162792452|779
15393162792452|804
15393162792452|1170
15393162792452|1672
15393162792452|1677
15393162792452|1732
15393162792452|1749
15393162792452|2010
15393162792452|2024
15393162792452|2098
15393162792452|2103
15393162792452|2111
15393162792452|2780
15393162792452|2783
15393162792452|2801
15393162792452|2817
15393162792452|2844
15393162792452|2853
15393162792452|2922
15393162792452|3022
15393162792452|5148
15393162792452|5176
15393162792452|5613
15393162792452|5793
15393162792452|6252
15393162792452|6951
15393162792452|7330
15393162792452|7604
15393162792452|14846
17592186045813|855
17592186045813|973
17592186045813|2941
17592186045813|7005
17592186045813|9141
17592186046908|562
17592186046908|1996
17592186046908|2822
17592186046908|2828
17592186046908|2956
17592186046908|7564
17592186046908|13480
19791209300479|4844
24189255814950|6
24189255814950|2797
26388279068074|8
26388279068074|125
26388279068074|138
26388279068074|278
26388279068074|296
26388279068074|574
26388279068074|584
26388279068074|590
26388279068074|776
26388279068074|798
26388279068074|799
26388279068074|807
26388279068074|810
26388279068074|1023
26388279068074|1164
26388279068074|1180
26388279068074|1451
26388279068074|1671
26388279068074|1672
26388279068074|1863
26388279068074|1909
26388279068074|1986
26388279068074|1990
26388279068074|1993
26388279068074|1999
26388279068074|2018
26388279068074|2031
26388279068074|2036
26388279068074|2050
26388279068074|2070
26388279068074|2073
26388279068074|2089
26388279068074|2778
26388279068074|2783
26388279068074|2785
26388279068074|2788
26388279068074|2790
26388279068074|2792
26388279068074|2820
26388279068074|2827
26388279068074|2836
26388279068074|2854
26388279068074|2900
26388279068074|2906
26388279068074|2921
26388279068074|2931
26388279068074|2953
26388279068074|2961
26388279068074|3034
26388279068074|3041
26388279068074|3048
26388279068074|3095
26388279068074|3103
26388279068074|5115
26388279068074|5147
26388279068074|5653
26388279068074|5795
26388279068074|6155
26388279068074|6394
26388279068074|6413
26388279068074|6438
26388279068074|6440
26388279068074|6704
26388279068074|6945
26388279068074|6961
26388279068074|6993
26388279068074|6999
26388279068074|7516
26388279068074|7522
26388279068074|7570
26388279068074|8929
26388279068074|9144
26388279068074|10449
26388279068074|11463
26388279068074|11628
26388279068074|13164
26388279068074|14548
26388279068074|14739
26388279068352|565
26388279068352|1172
26388279068352|1677
26388279068352|1732
26388279068352|1953
26388279068352|1984
26388279068352|2778
26388279068352|2781
26388279068352|2813
26388279068352|2817
26388279068352|2869
26388279068352|2941
26388279068352|2964
26388279068352|2990
26388279068352|3072
26388279068352|3081
26388279068352|3093
26388279068352|3103
26388279068352|7033
26388279068352|7523
26388279068352|7542
26388279068352|7543
26388279068352|7547
26388279068352|9161
26388279068352|9317
26388279068352|9474
26388279068352|9508
26388279068352|10067
26388279068352|10734
26388279068352|12296
26388279068352|14069
26388279069964|1924
26388279070223|248
26388279070332|99
26388279070332|808
26388279070332|1984
26388279070332|2055
26388279070332|2785
26388279070332|2820
26388279070332|2827
26388279070332|2876
26388279070332|3000
26388279070332|5152
26388279070332|12034
28587302323193|1602
28587302324107|280
28587302324107|298
28587302324107|441
28587302324107|1533
28587302324107|1679
28587302324107|1740
28587302324107|2808
28587302324107|5117
28587302324107|15886
30786325578194|142
30786325578194|470
30786325578194|567
30786325578194|583
30786325578194|790
30786325578194|981
30786325578194|1170
30786325578194|1615
30786325578194|2007
30786325578194|2021
30786325578194|2023
30786325578194|2110
30786325578194|2779
30786325578194|2780
30786325578194|2781
30786325578194|2783
30786325578194|2788
30786325578194|2793
30786325578194|2805
30786325578194|2839
30786325578194|2857
30786325578194|2869
30786325578194|2876
30786325578194|2898
30786325578194|2918
30786325578194|3006
30786325578194|3013
30786325578194|3030
30786325578194|3098
30786325578194|6368
30786325578194|6610
30786325578194|6954
30786325578194|7012
30786325578194|7419
30786325578194|9170
30786325578194|9261
30786325578194|11875
30786325578194|13545
30786325578194|14901
32985348834027|565
32985348834027|788
32985348834027|1164
32985348834027|1180
32985348834027|1192
32985348834027|1548
32985348834027|1985
32985348834027|1986
32985348834027|1992
32985348834027|2051
32985348834027|2092
32985348834027|2102
32985348834027|2109
32985348834027|2784
32985348834027|2803
32985348834027|2879
32985348834027|4849
32985348834027|5108
32985348834027|7015
32985348834027|7514
32985348834027|7596
32985348834027|9063
32985348834027|9177
32985348834027|11625
32985348834174|4844
32985348835569|1412
32985348835569|2026
32985348835569|3037
32985348835569|7166
32985348836334|279
32985348836334|283
32985348836334|284
32985348836334|291
32985348836334|441
32985348836334|586
32985348836334|1930
32985348836334|2022
32985348836334|2035
32985348836334|2042
32985348836334|2091
32985348836334|2100
32985348836334|2784
32985348836334|2787
32985348836334|2798
32985348836334|2800
32985348836334|2808
32985348836334|2821
32985348836334|2824
32985348836334|2835
32985348836334|2854
32985348836334|2855
32985348836334|2883
32985348836334|2893
32985348836334|2901
32985348836334|2923
32985348836334|2967
32985348836334|2996
32985348836334|3002
32985348836334|3035
32985348836334|4963
32985348836334|4999
32985348836334|5116
32985348836334|5152
32985348836334|5173
32985348836334|5233
32985348836334|5247
32985348836334|5325
32985348836334|5447
32985348836334|5542
32985348836334|5630
32985348836334|5787
32985348836334|5869
32985348836334|5967
32985348836334|6038
32985348836334|6267
32985348836334|6306
32985348836334|6367
32985348836334|6447
32985348836334|6456
32985348836334|6470
32985348836334|6637
32985348836334|6704
32985348836334|6980
32985348836334|6984
32985348836334|6990
32985348836334|7112
32985348836334|7522
32985348836334|7530
32985348836334|7545
32985348836334|7641
32985348836334|7789
32985348836334|8006
32985348836334|8022
32985348836334|8205
32985348836334|8552
32985348836334|8871
32985348836334|9518
32985348836334|9697
32985348836334|10115
32985348836334|10165
32985348836334|10241
32985348836334|10540
32985348836334|10731
32985348836334|11349
32985348836334|11488
32985348836334|11819
1979|145
1979|281
1979|417
1979|545
1979|594
1979|790
1979|794
1979|810
1979|1186
1979|1197
1979|1204
1979|1445
1979|1984
1979|2023
1979|2035
1979|2072
1979|2080
1979|2780
1979|2785
1979|2792
1979|2800
1979|2804
1979|2819
1979|2853
1979|2858
1979|2919
1979|2927
1979|2989
1979|3012
1979|3048
1979|5191
1979|5848
1979|6982
1979|7594
1979|8385
1979|9016
1979|9058
1979|9102
1979|9174
1979|10432
1979|11426
1979|11815
1979|12806
2048|8
2048|565
2048|578
2048|978
2048|1031
2048|1411
2048|1616
2048|2032
2048|2057
2048|2063
2048|2782
2048|2809
2048|2828
2048|2847
2048|2876
2048|2899
2048|2906
2048|3037
2048|5061
2048|5199
2048|5293
2048|5492
2048|5702
2048|6224
2048|6365
2048|6931
2048|6934
2048|7405
2048|11945
2048|13799
3688|138
3688|280
3688|782
3688|812
3688|1172
3688|1176
3688|1181
3688|1182
3688|1183
3688|1577
3688|1616
3688|1984
3688|2007
3688|2017
3688|2025
3688|2802
3688|2807
3688|2946
3688|2970
3688|3034
3688|5078
3688|5804
3688|5848
3688|5862
3688|6376
3688|6429
3688|6704
3688|6938
3688|6968
3688|7135
3688|7400
3688|7507
3688|10627
2199023255685|1759
2199023256081|1940
2199023256081|6409
2199023256081|9174
2199023259339|0
2199023259339|141
2199023259339|205
2199023259339|294
2199023259339|595
2199023259339|1668
2199023259339|1985
2199023259339|1987
2199023259339|2037
2199023259339|2094
2199023259339|2778
2199023259339|2779
2199023259339|2782
2199023259339|2823
2199023259339|2863
2199023259339|2921
2199023259339|3015
2199023259339|3027
2199023259339|3050
2199023259339|3065
2199023259339|3068
2199023259339|4970
2199023259339|5183
2199023259339|6039
2199023259339|6383
2199023259339|6409
2199023259339|6413
2199023259339|6482
2199023259339|6931
2199023259339|6984
2199023259339|6999
2199023259339|7012
2199023259339|7517
2199023259339|7901
2199023259339|9040
2199023259339|9063
2199023259339|10971
2199023259339|11642
2199023259339|11687
2199023259339|15483
2199023259406|139
2199023259406|1398
2199023259406|2083
2199023259406|2856
2199023259406|2861
2199023259406|2915
2199023259406|2924
2199023259406|5198
2199023259406|6413
4398046511395|1002
4398046511395|2062
4398046511395|2963
4398046511395|6508
4398046511395|11875
4398046511395|12463
4398046511822|138
4398046511822|448
4398046511822|458
4398046511822|576
4398046511822|1410
4398046511822|1668
4398046511822|1985
4398046511822|1993
4398046511822|2027
4398046511822|2777
4398046511822|2778
4398046511822|2787
4398046511822|2804
4398046511822|2806
4398046511822|2845
4398046511822|2998
4398046511822|3040
4398046511822|3085
4398046511822|5445
4398046511822|7002
4398046511822|7561
4398046511822|7570
4398046511822|9195
4398046511822|9209
4398046511822|11305
4398046512548|205
4398046512548|774
4398046512548|776
4398046512548|779
4398046512548|793
4398046512548|805
4398046512548|1183
4398046512548|1184
4398046512548|1192
4398046512548|1611
4398046512548|1668
4398046512548|1678
4398046512548|1682
4398046512548|1684
4398046512548|1759
4398046512548|1764
4398046512548|2049
4398046512548|2065
4398046512548|2068
4398046512548|2089
4398046512548|2114
4398046512548|2777
4398046512548|2779
4398046512548|2781
4398046512548|2787
4398046512548|2788
4398046512548|2792
4398046512548|2800
4398046512548|2824
4398046512548|2830
4398046512548|2831
4398046512548|2838
4398046512548|2884
4398046512548|2928
4398046512548|2943
4398046512548|2963
4398046512548|3016
4398046512548|3018
4398046512548|3033
4398046512548|3058
4398046512548|3062
4398046512548|3069
4398046512548|3108
4398046512548|5174
4398046512548|5192
4398046512548|5193
4398046512548|5546
4398046512548|5866
4398046512548|6540
4398046512548|6704
4398046512548|7330
4398046512548|7437
4398046512548|7519
4398046512548|7522
4398046512548|8502
4398046512548|9174
4398046512548|9319
4398046512548|12530
4398046512548|13325
4398046512548|14341
4398046513805|468
4398046513805|1026
4398046513805|1411
4398046513805|1615
4398046513805|1671
4398046513805|1679
4398046513805|1909
4398046513805|2022
4398046513805|2066
4398046513805|2089
4398046513805|2795
4398046513805|2800
4398046513805|2804
4398046513805|2806
4398046513805|2815
4398046513805|2843
4398046513805|2918
4398046513805|2920
4398046513805|2927
4398046513805|2929
4398046513805|2939
4398046513805|2943
4398046513805|2950
4398046513805|2997
4398046513805|3063
4398046513805|3108
4398046513805|3109
4398046513805|3114
4398046513805|6110
4398046513805|6394
4398046513805|6458
4398046513805|6728
4398046513805|6945
4398046513805|7034
4398046513805|7862
4398046513805|9097
4398046513805|9170
4398046513805|9329
4398046513805|11531
4398046513805|11633
4398046513805|11695
4398046513805|12079
4398046513805|14177
8796093023034|9
8796093023034|58
8796093023034|61
8796093023034|138
8796093023034|280
8796093023034|543
8796093023034|580
8796093023034|592
8796093023034|775
8796093023034|1028
8796093023034|1152
8796093023034|1153
8796093023034|1154
8796093023034|1545
8796093023034|1667
8796093023034|1671
8796093023034|1753
8796093023034|1953
8796093023034|1985
8796093023034|2009
8796093023034|2053
8796093023034|2063
8796093023034|2777
8796093023034|2778
8796093023034|2779
8796093023034|2780
8796093023034|2781
8796093023034|2790
8796093023034|2793
8796093023034|2799
8796093023034|2816
8796093023034|2952
8796093023034|3035
8796093023034|3085
8796093023034|5062
8796093023034|5116
8796093023034|5127
8796093023034|5132
8796093023034|6962
8796093023034|6993
8796093023034|7517
8796093023034|7523
8796093023034|7547
8796093023034|7604
8796093023034|9195
8796093023034|9209
8796093023034|9474
8796093023034|10037
8796093023034|11250
8796093024144|8
8796093024144|287
8796093024144|472
8796093024144|579
8796093024144|595
8796093024144|973
8796093024144|1036
8796093024144|1189
8796093024144|1410
8796093024144|1761
8796093024144|1993
8796093024144|2006
8796093024144|2025
8796093024144|2035
8796093024144|2110
8796093024144|2777
8796093024144|2780
8796093024144|2826
8796093024144|2837
8796093024144|2849
8796093024144|2891
8796093024144|2896
8796093024144|2963
8796093024144|2978
8796093024144|3034
8796093024144|3043
8796093024144|3063
8796093024144|3079
8796093024144|5114
8796093024144|5118
8796093024144|5162
8796093024144|5261
8796093024144|5644
8796093024144|6367
8796093024144|6368
8796093024144|6394
8796093024144|6395
8796093024144|6413
8796093024144|7020
8796093024144|7602
8796093024144|7858
8796093024144|9486
8796093024144|11518
8796093024144|11537
8796093024144|14319
8796093025288|1504
10995116277882|0
10995116277882|594
10995116277882|1614
10995116277882|2803
10995116277882|2970
10995116277882|5070
10995116277882|5163
10995116277882|7134
10995116277882|7554
10995116277882|9209
10995116280828|544
10995116280828|780
10995116280828|811
10995116280828|1686
10995116280828|5193
13194139534420|416
13194139534420|1456
13194139534420|1667
13194139534420|2068
13194139534420|2080
13194139534420|2880
13194139534420|2900
13194139534420|3035
13194139534420|3055
13194139534420|6989
13194139534938|196
13194139534938|284
13194139534938|796
13194139534938|1661
13194139534938|1680
13194139534938|1993
13194139534938|2029
13194139534938|2116
13194139534938|2872
13194139534938|2908
13194139534938|2941
13194139534938|3021
13194139534938|4847
13194139534938|6328
13194139534938|6637
13194139534938|6954
13194139534938|9412
13194139534938|12273
13194139534938|13843
13194139535625|206
13194139535625|1154
13194139535625|1173
13194139535625|1188
13194139535625|1444
13194139535625|1674
13194139535625|2058
13194139535625|2781
13194139535625|4849
13194139535625|6971
13194139535625|7002
13194139535625|7610
13194139535625|11377
13194139535625|11644
15393162789081|1408
15393162789081|2819
15393162789081|3110
15393162789081|6549
15393162789162|244
15393162789162|796
15393162789162|1450
15393162789162|1452
15393162789162|2062
15393162789162|2837
15393162789162|2877
15393162790014|6
15393162790014|139
15393162790014|291
15393162790014|441
15393162790014|568
15393162790014|590
15393162790014|774
15393162790014|778
15393162790014|784
15393162790014|802
15393162790014|1174
15393162790014|1188
15393162790014|1410
15393162790014|1417
15393162790014|1614
15393162790014|1674
15393162790014|1758
15393162790014|1762
15393162790014|1766
15393162790014|1864
15393162790014|1908
15393162790014|1984
15393162790014|1989
15393162790014|1994
15393162790014|2018
15393162790014|2029
15393162790014|2049
15393162790014|2065
15393162790014|2072
15393162790014|2091
15393162790014|2778
15393162790014|2782
15393162790014|2785
15393162790014|2789
15393162790014|2792
15393162790014|2807
15393162790014|2808
15393162790014|2823
15393162790014|2844
15393162790014|2850
15393162790014|2853
15393162790014|2854
15393162790014|2867
15393162790014|2895
15393162790014|2896
15393162790014|2900
15393162790014|2907
15393162790014|2924
15393162790014|2937
15393162790014|2948
15393162790014|2965
15393162790014|2989
15393162790014|2994
15393162790014|3007
15393162790014|3036
15393162790014|3042
15393162790014|4961
15393162790014|5116
15393162790014|5158
15393162790014|6396
15393162790014|6535
15393162790014|6733
15393162790014|7239
15393162790014|7299
15393162790014|7429
15393162790014|7512
15393162790014|8160
15393162790014|9065
15393162790014|9150
15393162790014|9174
15393162790014|9490
15393162790014|11377
15393162790014|11410
15393162790014|11742
15393162790014|12078
15393162790014|12543
15393162790014|12591
15393162790014|13828
15393162792543|278
15393162792543|299
15393162792543|558
15393162792543|565
15393162792543|590
15393162792543|780
15393162792543|785
15393162792543|787
15393162792543|812
15393162792543|1173
15393162792543|1179
15393162792543|1188
15393162792543|1207
15393162792543|1671
15393162792543|1681
15393162792543|1759
15393162792543|1767
15393162792543|1863
15393162792543|1984
15393162792543|1991
15393162792543|2001
15393162792543|2005
15393162792543|2016
15393162792543|2035
15393162792543|2041
15393162792543|2048
15393162792543|2057
15393162792543|2777
15393162792543|2787
15393162792543|2792
15393162792543|2796
15393162792543|2807
15393162792543|2816
15393162792543|2818
15393162792543|2824
15393162792543|2845
15393162792543|2870
15393162792543|2879
15393162792543|2891
15393162792543|2902
15393162792543|2947
15393162792543|2979
15393162792543|3049
15393162792543|3071
15393162792543|3095
15393162792543|5156
15393162792543|5170
15393162792543|5412
15393162792543|5639
15393162792543|6365
15393162792543|6456
15393162792543|6962
15393162792543|6991
15393162792543|7012
15393162792543|8886
15393162792543|10214
15393162792543|10430
15393162792543|11844
15393162792543|12128
15393162792543|12763
15393162792543|13601
15393162792543|13828
15393162792543|14093
15393162792543|14837
15393162792734|143
15393162792734|196
15393162792734|588
15393162792734|799
15393162792734|1167
15393162792734|1181
15393162792734|1186
15393162792734|1644
15393162792734|1863
15393162792734|1984
15393162792734|1994
15393162792734|1999
15393162792734|2005
15393162792734|2022
15393162792734|2035
15393162792734|2044
15393162792734|2059
15393162792734|2080
15393162792734|2083
15393162792734|2779
15393162792734|2785
15393162792734|2788
15393162792734|2793
15393162792734|2794
15393162792734|2798
15393162792734|2800
15393162792734|2805
15393162792734|2808
15393162792734|2828
15393162792734|2835
15393162792734|2850
15393162792734|2862
15393162792734|2877
15393162792734|2879
15393162792734|2898
15393162792734|2900
15393162792734|2934
15393162792734|3061
15393162792734|3103
15393162792734|5132
15393162792734|5162
15393162792734|6365
15393162792734|6397
15393162792734|6980
15393162792734|7521
15393162792734|8240
15393162792734|10020
15393162792734|11102
15393162792734|11524
15393162792734|14687
17592186044691|6
17592186044691|138
17592186044691|147
17592186044691|148
17592186044691|468
17592186044691|471
17592186044691|570
17592186044691|575
17592186044691|578
17592186044691|579
17592186044691|588
17592186044691|594
17592186044691|777
17592186044691|781
17592186044691|782
17592186044691|790
17592186044691|973
17592186044691|974
17592186044691|1164
17592186044691|1170
17592186044691|1173
17592186044691|1179
17592186044691|1180
17592186044691|1184
17592186044691|1199
17592186044691|1410
17592186044691|1451
17592186044691|1454
17592186044691|1617
17592186044691|1678
17592186044691|1762
17592186044691|1767
17592186044691|1768
17592186044691|1863
17592186044691|1909
17592186044691|1940
17592186044691|1987
17592186044691|1989
17592186044691|2040
17592186044691|2059
17592186044691|2067
17592186044691|2073
17592186044691|2076
17592186044691|2088
17592186044691|2094
17592186044691|2797
17592186044691|2803
17592186044691|2819
17592186044691|2878
17592186044691|3040
17592186044691|4847
17592186044691|4849
17592186044691|5085
17592186044691|5141
17592186044691|5158
17592186044691|5161
17592186044691|6368
17592186044691|6405
17592186044691|6409
17592186044691|6413
17592186044691|6945
17592186044691|7033
17592186044691|7396
17592186044691|9058
17592186044691|9098
17592186044691|9148
17592186044691|9170
17592186044691|9174
17592186044691|9474
17592186044691|11250
17592186044691|11379
17592186044691|11410
17592186044691|11557
17592186044691|11628
17592186044691|11742
17592186044691|12002
19791209300326|138
19791209300326|569
19791209300326|575
19791209300326|579
19791209300326|594
19791209300326|777
19791209300326|779
19791209300326|796
19791209300326|1166
19791209300326|1177
19791209300326|1178
19791209300326|1614
19791209300326|1616
19791209300326|1675
19791209300326|1760
19791209300326|1863
19791209300326|1864
19791209300326|1984
19791209300326|1985
19791209300326|1998
19791209300326|2007
19791209300326|2026
19791209300326|2067
19791209300326|2087
19791209300326|2091
19791209300326|2782
19791209300326|2784
19791209300326|2786
19791209300326|2789
19791209300326|2791
19791209300326|2832
19791209300326|2848
19791209300326|2849
19791209300326|2888
19791209300326|2898
19791209300326|2899
19791209300326|2900
19791209300326|2950
19791209300326|2964
19791209300326|2982
19791209300326|2999
19791209300326|3062
19791209300326|5147
19791209300326|5152
19791209300326|5214
19791209300326|5229
19791209300326|6051
19791209300326|6413
19791209300326|6440
19791209300326|6704
19791209300326|6897
19791209300326|6959
19791209300326|6982
19791209300326|7507
19791209300326|7526
19791209300326|7570
19791209300326|8204
19791209300326|8949
19791209300326|9063
19791209300326|9095
19791209300326|9326
19791209300326|9965
19791209300326|10720
19791209300326|11258
19791209300326|11742
19791209300326|11873
19791209300326|11875
19791209300326|12296
19791209302529|1269
19791209302529|2086
19791209302529|2819
19791209302529|2940
19791209302529|3004
19791209302529|3016
19791209302529|6071
19791209302529|7244
21990232556882|0
21990232556882|60
21990232556882|785
21990232556882|1172
21990232556882|1421
21990232556882|1667
21990232556882|2040
21990232556882|2041
21990232556882|2107
21990232556882|2788
21990232556882|2818
21990232556882|2904
21990232556882|2945
21990232556882|2996
21990232556882|3024
21990232556882|5028
21990232556882|5225
21990232556882|6354
21990232556882|6369
21990232556882|6894
21990232556882|6938
21990232556882|8938
21990232559274|470
21990232559274|1738
21990232559274|2940
24189255813953|138
24189255813953|567
24189255813953|571
24189255813953|585
24189255813953|588
24189255813953|594
24189255813953|597
24189255813953|775
24189255813953|782
24189255813953|787
24189255813953|795
24189255813953|1164
24189255813953|1180
24189255813953|1190
24189255813953|1193
