:START_ID(Person)|:END_ID(Person)|creationDate:LONG
143|13194139534185|1298359157622
143|13194139535371|1296809615299
143|13194139535511|1298402730242
143|13194139536407|1296159820228
143|15393162789189|1301770785052
143|15393162789274|1300938565854
143|15393162789951|1301941731971
143|15393162789953|1302640643189
143|15393162790438|1303163920724
143|15393162791892|1305343001084
143|15393162792543|1302374305669
143|17592186045261|1307967185144
143|17592186045693|1306998882035
143|17592186046908|1309613652358
143|17592186047081|1311310036938
143|17592186048310|1310229067662
143|19791209300831|1313501441289
143|19791209301121|1314111306360
143|19791209302009|1314518918567
143|19791209302510|1316427914975
143|19791209303757|1311000749325
143|21990232555658|1318887354711
143|21990232555851|1322942236558
143|21990232557764|1320477478446
143|21990232558826|1320285859767
143|21990232558849|1321513984014
143|21990232558990|1318407965502
143|21990232559223|1316983264454
143|21990232559411|1320016255976
143|24189255811254|1325662441501
143|24189255812964|1324649924167
143|24189255813121|1322704390174
143|24189255813332|1325012633791
143|24189255814068|1322197517816
143|24189255814409|1325142897250
143|24189255814476|1321953873290
143|24189255814889|1323006737327
143|26388279067534|1328579434132
143|26388279069724|1327228129960
143|28587302322537|1335438881447
143|28587302323213|1335342842883
143|28587302323430|1332481508280
143|28587302323655|1334449547638
143|28587302324670|1334654271821
143|28587302325465|1335935059201
143|28587302326035|1334552576094
143|30786325577960|1342877250765
143|30786325578676|1341341505366
143|30786325579399|1340861942898
143|30786325579584|1341272808367
143|30786325580775|1339622496452
143|32985348833438|1343815186353
143|32985348834284|1344606260163
143|32985348835199|1343711562480
143|32985348836696|1344260380804
2194|2214|1267909274431
2194|2285|1268712880259
2194|2292|1267900814312
2194|2530|1268412971466
2194|2698|1266531524247
2194|2706|1267147970492
2194|2862|1267134064213
2194|2874|1267636188192
2194|3192|1268528423392
2194|3217|1268702013867
2194|3500|1267545608500
2194|3780|1268295052386
2194|3825|1267323846402
2194|2199023255747|1272612250705
2194|2199023255798|1273752720313
2194|2199023256351|1270935031815
2194|2199023256530|1272490655699
2194|2199023256566|1273094930099
2194|2199023256919|1273627557123
2194|2199023257135|1271499134620
2194|2199023257255|1269220181297
2194|2199023257621|1272428949231
2194|2199023257653|1273723578309
2194|2199023257889|1270128652319
2194|2199023258212|1272057350504
2194|2199023258280|1273152658737
2194|2199023258410|1271187637984
2194|2199023258513|1271847479936
2194|2199023258582|1271909628598
2194|2199023258716|1270939495162
2194|2199023258723|1271740353290
2194|2199023258739|1272845279541
2194|2199023259200|1270317953996
2194|2199023259354|1272622516045
2194|4398046511163|1279258233358
2194|4398046511700|1279173260333
2194|4398046511941|1277290083917
2194|4398046512162|1275506425981
2194|4398046512267|1278775699886
2194|4398046512356|1279080823223
2194|4398046512376|1275756706434
2194|4398046512387|1277148513425
2194|4398046512548|1277594235109
2194|4398046512573|1274830967597
2194|4398046512637|1278117806383
2194|4398046512818|1274048304097
2194|4398046512902|1277938481820
2194|4398046512999|1275104772299
2194|4398046513018|1275010789531
2194|4398046513098|1279421810143
2194|4398046513186|1275738067288
2194|4398046513246|1275224628946
2194|4398046513300|1274404247106
2194|4398046513353|1275607829336
2194|4398046513647|1275016870671
2194|4398046513766|1278964812883
2194|4398046513906|1276349634687
2194|4398046513938|1274512047088
2194|4398046514090|1277423999821
2194|4398046514136|1278862582211
2194|4398046514193|1276584184791
2194|4398046514324|1275151722230
2194|4398046514450|1276305015944
2194|4398046514585|1278793425361
2194|4398046514593|1280263356836
2194|4398046514618|1276636423400
2194|4398046514661|1274034082071
2194|4398046514676|1277116777569
2194|4398046514948|1277321523052
2194|4398046514966|1275119430422
2194|6597069766944|1281541758029
2194|6597069766961|1280837993299
2194|6597069767274|1280169563486
2194|6597069767398|1283649836118
2194|6597069767457|1283828809661
2194|6597069767551|1283051192915
2194|6597069767729|1278834445164
2194|6597069767747|1283536472094
2194|6597069767851|1284014529533
2194|6597069767868|1282450198192
2194|6597069767904|1281529142739
2194|6597069768056|1283601806191
2194|6597069768531|1283707478222
2194|6597069768646|1281944938938
2194|6597069768792|1280212315876
2194|6597069769386|1283297026763
2194|6597069769397|1280797502035
2194|6597069769456|1284655497211
2194|6597069769920|1285688624069
2194|6597069770057|1284664179712
2194|6597069770089|1280724171685
2194|6597069770164|1282645277039
2194|6597069770198|1284927840285
2194|6597069770264|1281511223253
2194|6597069770341|1282750479873
2194|6597069770455|1282962622840
2194|6597069770520|1281650583003
2194|8796093022392|1288564134205
2194|8796093022423|1288614391149
2194|8796093022611|1288421445919
2194|8796093022641|1288499058972
2194|8796093022749|1289179185989
2194|8796093022764|1288946174347
2194|8796093022909|1288635131981
2194|8796093022946|1286288095331
2194|8796093022995|1286701788836
2194|8796093023094|1284858338660
2194|8796093023234|1289581942113
2194|8796093023522|1286782887552
2194|8796093023634|1287159286665
2194|8796093023738|1289430770261
2194|8796093023903|1286900383338
2194|8796093024051|1289012228880
2194|8796093024242|1287032378734
2194|8796093024366|1289720766771
2194|8796093024683|1288927017194
2194|8796093024723|1289532429240
2194|8796093025055|1289819431462
2194|8796093025250|1286601132334
2194|8796093025410|1287498670598
2194|8796093025530|1286949350885
2194|8796093025694|1287234757964
2194|8796093025734|1286624729165
2194|8796093025833|1286150837159
2194|8796093025978|1287432003077
2194|8796093026103|1287142017484
2194|10995116278142|1291933282760
2194|10995116278184|1293453957367
2194|10995116278210|1293755785416
2194|10995116278228|1290416160975
2194|10995116278268|1292152966517
2194|10995116278281|1292227898296
2194|10995116278350|1290496567001
2194|10995116278353|1293153129024
2194|10995116278652|1295420241722
2194|10995116278980|1292498996686
2194|10995116279039|1294184829692
2194|10995116279093|1291184659759
2194|10995116279390|1294978893731
2194|10995116279452|1293187267792
2194|10995116279596|1289422200265
2194|10995116280255|1290748584410
2194|10995116280333|1290398417403
2194|10995116280436|1291362491137
2194|10995116280527|1291588851904
2194|10995116280597|1294186403000
2194|10995116280678|1293571686446
2194|10995116280723|1294023391487
2194|10995116280872|1293135978640
2194|10995116281195|1294285547149
2194|10995116281205|1295830400530
2194|10995116281248|1293791114496
2194|10995116281261|1291453855872
2194|10995116281275|1293630830263
2194|10995116281306|1293094615104
2194|10995116281434|1292142738864
2194|10995116281470|1294763962399
2194|10995116281487|1290990134104
2194|10995116281653|1293340945744
2194|10995116281656|1295640846189
2194|13194139533344|1298052927247
2194|13194139533433|1297899760511
2194|13194139533505|1298372132969
2194|13194139533535|1295621178313
2194|13194139533618|1297033232146
2194|13194139533648|1298726980920
2194|13194139533912|1298170219258
2194|13194139533984|1297544365435
2194|13194139534154|1297689385960
2194|13194139534420|1294420586614
2194|13194139534430|1297924649841
2194|13194139534915|1299607739728
2194|13194139534938|1295537331100
2194|13194139535025|1298151244535
2194|13194139535574|1299978839579
2194|13194139535625|1295894773581
2194|13194139535632|1297668949193
2194|13194139535706|1297711093914
2194|13194139535786|1297712966307
2194|13194139535930|1298788644768
2194|13194139535933|1299437645811
2194|13194139535995|1298704594021
2194|13194139536019|1296242973434
2194|13194139536061|1297973340196
2194|13194139536067|1297104397218
2194|13194139536470|1297496148127
2194|13194139536497|1297176076511
2194|13194139536519|1300049194239
2194|13194139537008|1296922883945
2194|13194139537010|1296205154432
2194|13194139537168|1297773122242
2194|13194139537169|1297127194713
2194|13194139537188|1301299856412
2194|15393162788866|1302050374551
2194|15393162789174|1303158733677
2194|15393162789401|1304153625059
2194|15393162789529|1305041257213
2194|15393162789604|1303921272637
2194|15393162789653|1302658837035
2194|15393162789687|1301728321943
2194|15393162789696|1302942543068
2194|15393162789769|1306268229948
2194|15393162789815|1304508793530
2194|15393162790014|1304575329613
2194|15393162790062|1299816691390
2194|15393162790078|1300590447759
2194|15393162790303|1300203187769
2194|15393162790398|1304547755037
2194|15393162790754|1304629805851
2194|15393162790827|1304028145786
2194|15393162791199|1306045175529
2194|15393162791226|1300268930167
2194|15393162791285|1301189883183
2194|15393162791447|1305343817710
2194|15393162791578|1306127630618
2194|15393162791580|1305332236563
2194|15393162791651|1306990919439
2194|15393162792030|1302353107556
2194|15393162792270|1302813664331
2194|15393162792376|1304548328079
2194|15393162792452|1302239085147
2194|15393162792710|1301902998766
2194|17592186044897|1309817057138
2194|17592186044994|1306830608697
2194|17592186045093|1306667525734
2194|17592186045229|1311160016741
2194|17592186045370|1307006672009
2194|17592186045497|1311658899159
2194|17592186045551|1309042465779
2194|17592186045594|1310239916243
2194|17592186045865|1307674521824
2194|17592186045891|1305951748133
2194|17592186045896|1310718236756
2194|17592186046293|1309507306700
2194|17592186046363|1308547601254
2194|17592186046411|1305277351131
2194|17592186046524|1307485908813
2194|17592186046530|1307497818631
2194|17592186046755|1308802974982
2194|17592186046824|1309399721827
2194|17592186046854|1309824100792
2194|17592186047036|1311253401833
2194|17592186047079|1307570659348
2194|17592186047098|1305272267978
2194|17592186047108|1307522282667
2194|17592186047115|1308091828818
2194|17592186047120|1310614203952
2194|17592186047137|1310498017750
2194|17592186047156|1307477707107
2194|17592186047267|1306769792610
2194|17592186047272|1306795972551
2194|17592186047407|1305664144423
2194|17592186047543|1307288766055
2194|17592186047786|1309895176159
2194|17592186048009|1310708984576
2194|17592186048078|1307881899092
2194|17592186048163|1307091078454
2194|17592186048248|1311071331029
2194|19791209300058|1316329703060
2194|19791209300199|1310822351556
2194|19791209300324|1311619495872
2194|19791209300504|1313254326791
2194|19791209300634|1313335104980
2194|19791209300771|1314944557879
2194|19791209300814|1310437408282
2194|19791209300831|1314363903041
2194|19791209300852|1310928729911
2194|19791209300961|1316245710486
2194|19791209301168|1315497919709
2194|19791209301252|1312511608273
2194|19791209301294|1313526747146
2194|19791209301519|1311366699007
2194|19791209301529|1316417083891
2194|19791209301794|1313676002274
2194|19791209301798|1315809669870
2194|19791209302379|1315467984620
2194|19791209302403|1312619428257
2194|19791209302480|1315455411045
2194|19791209302529|1311082612849
2194|19791209302613|1313812004589
2194|19791209302836|1312253864559
2194|19791209302909|1312690548055
2194|19791209303127|1312661023388
2194|19791209303333|1314675209714
2194|19791209303405|1312302944177
2194|19791209303437|1314234848068
2194|19791209303481|1314583960093
2194|19791209303491|1313887227893
2194|21990232555617|1321767237050
2194|21990232555850|1316105147256
2194|21990232556027|1320114327928
2194|21990232556166|1320194061335
2194|21990232556469|1321708656510
2194|21990232556497|1317429178437
2194|21990232556528|1320619506569
2194|21990232556585|1320938879116
2194|21990232556811|1318309370691
2194|21990232556837|1317709885384
2194|21990232556903|1320333701158
2194|21990232556992|1317894194496
2194|21990232557292|1320460788791
2194|21990232557330|1317771355669
2194|21990232557419|1317943611610
2194|21990232557493|1320412195477
2194|21990232557538|1319576884501
2194|21990232557705|1316388099698
2194|21990232557741|1321868430704
2194|21990232557808|1318889851429
2194|21990232557835|1317655128611
2194|21990232557970|1317394782293
2194|21990232558393|1317546516179
2194|21990232558439|1319276729351
2194|21990232559206|1321241254571
2194|24189255811116|1324219655705
2194|24189255811312|1323377843634
2194|24189255811381|1325154842269
2194|24189255811398|1327191417549
2194|24189255811566|1323575359046
2194|24189255811876|1327543171131
2194|24189255811906|1324347950155
2194|24189255812045|1327210935485
2194|24189255812053|1327255890806
2194|24189255812574|1321050436066
2194|24189255812607|1322915894021
2194|24189255812733|1325894613337
2194|24189255812862|1320973751184
2194|24189255812896|1323721093887
2194|24189255813044|1326210806609
2194|24189255813086|1325346871449
2194|24189255813121|1322185293944
2194|24189255813174|1325792752583
2194|24189255813356|1324681771197
2194|24189255813517|1324335534934
2194|24189255813524|1323849602194
2194|24189255813712|1322951326515
2194|24189255814087|1324990058020
2194|24189255814280|1327650665318
2194|24189255814524|1322151578244
2194|24189255814639|1322129086048
2194|24189255814729|1325571577167
2194|24189255814783|1326639866989
2194|26388279066636|1331015377514
2194|26388279066795|1332021270823
2194|26388279066869|1328671869038
2194|26388279066885|1331084396218
2194|26388279067039|1329746180205
2194|26388279067426|1333501838501
2194|26388279067442|1330443008215
2194|26388279067571|1330837537772
2194|26388279067627|1329169304720
2194|26388279067635|1331821171246
2194|26388279067771|1329755952735
2194|26388279067813|1329920275600
2194|26388279067868|1330170494504
2194|26388279067871|1328100932880
2194|26388279067910|1328310548578
2194|26388279068009|1326408766445
2194|26388279068034|1330545908046
2194|26388279068074|1329051883431
2194|26388279068275|1330858597434
2194|26388279068296|1331634997869
2194|26388279068731|1331308811358
2194|26388279068735|1327537290880
2194|26388279068852|1328927678693
2194|26388279069127|1328622272633
2194|26388279069141|1330625141198
2194|26388279069515|1328640751110
2194|26388279069723|1327754177132
2194|26388279069892|1328496438754
2194|26388279069978|1330485860183
2194|26388279070010|1330756574671
2194|26388279070070|1330094832102
2194|26388279070197|1329944014888
2194|26388279070248|1328674730643
2194|26388279070362|1329966256790
2194|26388279070479|1329051787471
2194|28587302322256|1334791519540
2194|28587302322281|1334502495859
2194|28587302322327|1333341816905
2194|28587302322515|1335063431335
2194|28587302322548|1335933307840
2194|28587302322552|1334361678534
2194|28587302322565|1334604824248
2194|28587302322616|1336864352084
2194|28587302322631|1332512287901
2194|28587302322870|1335711120497
2194|28587302322939|1336361134332
2194|28587302323136|1333829906455
2194|28587302323783|1337793928885
2194|28587302324107|1333288003808
2194|28587302324174|1334207855095
2194|28587302324330|1335421683311
2194|28587302324430|1333679024319
2194|28587302324481|1333081217197
2194|28587302324670|1335752977655
2194|28587302325046|1331692538346
2194|28587302325083|1333496964115
2194|28587302325148|1337263090625
2194|28587302325178|1336743297017
2194|28587302325316|1333561376558
2194|28587302325422|1333050217016
2194|28587302325529|1337525188182
2194|28587302325563|1334953715704
2194|28587302325670|1332454536882
2194|28587302325712|1333373342962
2194|28587302325739|1337756783401
2194|28587302325768|1333740978437
2194|28587302325774|1336458043874
2194|28587302325948|1334516175707
2194|30786325577752|1338163222848
2194|30786325577774|1342319921348
2194|30786325578144|1340356941746
2194|30786325578194|1337359474064
2194|30786325578316|1340458494668
2194|30786325578329|1341730416286
2194|30786325578362|1337683497599
2194|30786325578629|1341679560186
2194|30786325578760|1341317466624
2194|30786325578932|1339747272337
2194|30786325578938|1341652481671
2194|30786325579451|1339062087743
2194|30786325579488|1342644087509
2194|30786325579579|1338669431995
2194|30786325579755|1338038444392
2194|30786325580060|1342205657017
2194|30786325580104|1341928015688
2194|30786325580319|1338892054964
2194|30786325580376|1340876895544
2194|30786325580437|1337680850191
2194|30786325580446|1340221682704
2194|30786325580603|1337697503658
2194|30786325580699|1341185502868
2194|30786325580802|1337874806945
2194|30786325580938|1338486072969
2194|30786325580956|1339669393246
2194|30786325580960|1341690662988
2194|30786325581203|1339574102374
2194|30786325581281|1342876912884
2194|30786325581473|1341739961672
2194|30786325581544|1340514204393
2194|32985348833559|1346538737304
2194|32985348833834|1344085619068
2194|32985348834027|1343359303082
2194|32985348834375|1344139480666
2194|32985348835231|1343269581626
2194|32985348835569|1345370829305
2194|32985348835627|1344240618619
2194|32985348835762|1343870092861
2194|32985348835879|1346169147514
2194|32985348835899|1344890059353
2194|32985348835923|1344742499189
2194|32985348836120|1346617382037
2194|32985348836215|1342767226378
2194|32985348836292|1347493227399
2194|32985348836361|1346463707909
2194|32985348836365|1345675661778
2194|32985348836462|1346209122905
2194|32985348836491|1346009372830
2194|32985348836635|1344489861792
2194|32985348836711|1344362088250
2194|32985348836884|1344365254706
2194|32985348836951|1346364410037
2199023257653|2199023259200|1273634506449
2199023257653|6597069767341|1283737531214
2199023257653|6597069767747|1283252843178
2199023257653|6597069767851|1283284740549
2199023257653|6597069769502|1281463388293
2199023257653|8796093025074|1289701824971
2199023257653|8796093025512|1289387781480
2199023257653|8796093025978|1286310315219
2199023257653|13194139535025|1297651283551
2199023257653|13194139535632|1297071489821
2199023257653|13194139536106|1295722823293
2199023257653|15393162791621|1305819122178
2199023257653|19791209302521|1311823138304
2199023257653|21990232555834|1320766366663
2199023257653|21990232557756|1317296314584
2199023257653|24189255813966|1322867062229
2199023257653|26388279070207|1330581064603
2199023257653|26388279070218|1331155831168
2199023257653|28587302322537|1335261722896
2199023257653|28587302323579|1335061895004
2199023257653|28587302324912|1332000113083
2199023257653|28587302325414|1335070488495
2199023257653|30786325579690|1338247763136
2199023257653|30786325579845|1339568202685
2199023257653|30786325580773|1342297198582
4398046511290|26388279067534|1328125944635
4398046512440|6597069766733|1281064775806
4398046512440|6597069768956|1281105950532
4398046512440|24189255811566|1324836977265
4398046512440|24189255813332|1325274519078
4398046512440|26388279067760|1332780299181
4398046512440|28587302322537|1333341340563
4398046512440|32985348834585|1343140990641
6597069770389|8796093022435|1287558280641
6597069770389|8796093022764|1290377087911
6597069770389|8796093024189|1287030657536
6597069770389|10995116278113|1296448367528
6597069770389|10995116278570|1289401427096
6597069770389|10995116279937|1290459133947
6597069770389|10995116280366|1290566750081
6597069770389|10995116280688|1290781675757
6597069770389|13194139533618|1297755815134
6597069770389|13194139534191|1296241302679
6597069770389|13194139535252|1295403956684
6597069770389|13194139535625|1296398288107
6597069770389|13194139536619|1298629551218
6597069770389|13194139537010|1297811476058
6597069770389|13194139537058|1297709153981
6597069770389|15393162788893|1302358410211
6597069770389|15393162789859|1304573026340
6597069770389|15393162790223|1305687006878
6597069770389|15393162790474|1306560289024
6597069770389|17592186044991|1306155868633
6597069770389|17592186045693|1308130152594
6597069770389|17592186046943|1310047418921
6597069770389|17592186047473|1309816811511
6597069770389|17592186047563|1307410053115
6597069770389|17592186047971|1310922025941
6597069770389|19791209300147|1315251989076
6597069770389|19791209300851|1313283240729
6597069770389|19791209300852|1311786137111
6597069770389|19791209300961|1316514316286
6597069770389|19791209301522|1315245632735
6597069770389|19791209302403|1313790018769
6597069770389|19791209302425|1314514984083
6597069770389|19791209302942|1313731608393
6597069770389|19791209302952|1311911538520
6597069770389|19791209303133|1312273844812
6597069770389|19791209303409|1312779668356
6597069770389|21990232555639|1318684874633
6597069770389|21990232558726|1319805392672
6597069770389|24189255811663|1322908015891
6597069770389|24189255812890|1321758087514
6597069770389|24189255814280|1326824273636
6597069770389|24189255814430|1323147953315
6597069770389|26388279067734|1328653162891
6597069770389|26388279068220|1331559044821
6597069770389|28587302325774|1334182965090
6597069770389|30786325578676|1341703648461
6597069770389|30786325580412|1339074861669
6597069770389|32985348834992|1343908617347
6597069770389|32985348836386|1345831829830
8796093023893|8796093024390|1288571959921
8796093023893|8796093024507|1289144762392
8796093023893|10995116277882|1290316116766
8796093023893|10995116278234|1291018469274
8796093023893|10995116278799|1294011210835
8796093023893|10995116278981|1292430149392
8796093023893|10995116279227|1291691535217
8796093023893|10995116279521|1291848104048
8796093023893|10995116279585|1290430250114
8796093023893|10995116280491|1294540867419
8796093023893|10995116280854|1294518746500
8796093023893|13194139534279|1296917015237
8796093023893|13194139535878|1300342006293
8796093023893|13194139537061|1294858627746
8796093023893|15393162790400|1302014426994
8796093023893|15393162792270|1301972119996
8796093023893|17592186045261|1308878788518
8796093023893|17592186045739|1309898048427
8796093023893|17592186046530|1309513603095
8796093023893|17592186046811|1307331728980
8796093023893|19791209300004|1316210083714
8796093023893|19791209300631|1315115685809
8796093023893|19791209301731|1316968898619
8796093023893|19791209302829|1314312994529
8796093023893|21990232556528|1319926405573
8796093023893|24189255812756|1326265358924
8796093023893|24189255812862|1321997855182
8796093023893|24189255814729|1326480305908
8796093023893|28587302322256|1335696132463
8796093023893|30786325579845|1340412871128
8796093023893|30786325581203|1338897876703
10995116279192|10995116279585|1291713853957
10995116279192|13194139533859|1295165497107
10995116279192|13194139534652|1297077532347
10995116279192|15393162791578|1304453928391
10995116279192|15393162791621|1304806608066
10995116279192|17592186045085|1306973626693
10995116279192|17592186046363|1309828591138
10995116279192|17592186047133|1308207508500
10995116279192|17592186048155|1309944681685
10995116279192|17592186048261|1310137056394
10995116279192|19791209301454|1312152163378
10995116279192|19791209303491|1314944590661
10995116279192|21990232556771|1318680892389
10995116279192|24189255814728|1323515935932
10995116279192|26388279067066|1329283781187
10995116279192|26388279068150|1331065789246
10995116279192|26388279068372|1332986438190
10995116279192|28587302324174|1334228930970
10995116279192|30786325578585|1341837897360
10995116279192|32985348833548|1344965172635
10995116279192|32985348834682|1344101604769
13194139534076|13194139534652|1297157569120
13194139534076|13194139534982|1299322534875
13194139534076|15393162789274|1300979174060
13194139534076|15393162791892|1303901400553
13194139534076|17592186045261|1308210260216
13194139534076|17592186047759|1307734150606
13194139534076|19791209300796|1311278234851
13194139534076|19791209301809|1316794644938
13194139534076|19791209301812|1313501586174
13194139534076|21990232557366|1320892660968
13194139534076|21990232557476|1319008375461
13194139534076|24189255811164|1324830846820
13194139534076|24189255811227|1323394113822
13194139534076|24189255814564|1327381344429
13194139534076|26388279067669|1327355681958
13194139534076|26388279068856|1329396870436
13194139534076|26388279069892|1330069635422
13194139534076|26388279069978|1329469515183
13194139534076|28587302322837|1335931581724
13194139534076|28587302323579|1335023308038
13194139534076|28587302323722|1333349200100
13194139534076|28587302324494|1332862034048
13194139534076|30786325578320|1341626144461
13194139534076|32985348833579|1347508728492
13194139534076|32985348834262|1345228883408
13194139534076|32985348835400|1345869326537
13194139534076|32985348836909|1343922733391
15393162791186|15393162791322|1306071164995
15393162791186|17592186045813|1308627625596
15393162791186|21990232558657|1316495241464
15393162791186|21990232558990|1319892114043
15393162791186|24189255811663|1323938464009
15393162791186|24189255814889|1323381555350
15393162791186|26388279069685|1331433232267
15393162791186|28587302322530|1335463919319
15393162791186|30786325579845|1338686224402
15393162791322|15393162791382|1303791328804
15393162791322|15393162791621|1306011442258
15393162791322|15393162792240|1306526314786
15393162791322|15393162792452|1302365003735
15393162791322|17592186044425|1309234455385
15393162791322|17592186044504|1306364147738
15393162791322|17592186044737|1305869376765
15393162791322|17592186044857|1309401667185
15393162791322|17592186045408|1308107698874
15393162791322|17592186045497|1310517844435
15393162791322|17592186045813|1308732347873
15393162791322|17592186046368|1307664715451
15393162791322|17592186046524|1308897791010
15393162791322|17592186046943|1309513571103
15393162791322|17592186047036|1310191371209
15393162791322|17592186047319|1307658055564
15393162791322|19791209300147|1315985619273
15393162791322|19791209300851|1313181479452
15393162791322|19791209300961|1316976708872
15393162791322|19791209301454|1311724972762
15393162791322|19791209303477|1312466520432
15393162791322|21990232555794|1317240965028
15393162791322|21990232556497|1315871128928
15393162791322|21990232556585|1319830029899
15393162791322|21990232558703|1320893125425
15393162791322|21990232558990|1318655059716
15393162791322|24189255811455|1322213221794
15393162791322|24189255811694|1324998466251
15393162791322|24189255811940|1326602193147
15393162791322|24189255812629|1322105851044
15393162791322|24189255812639|1325147001298
15393162791322|24189255812657|1326945136919
15393162791322|24189255812669|1325687521829
15393162791322|24189255813181|1323958958758
15393162791322|24189255814674|1325195216270
15393162791322|24189255814889|1322376525254
15393162791322|24189255814900|1323140513371
15393162791322|26388279066869|1326757884355
15393162791322|26388279067708|1330700255206
15393162791322|26388279068269|1329365479856
15393162791322|26388279068563|1327024206388
15393162791322|26388279069095|1331947008398
15393162791322|26388279069399|1330653342212
15393162791322|26388279069685|1330581374170
15393162791322|26388279069753|1331288872647
15393162791322|26388279069828|1329454773906
15393162791322|26388279070275|1330529217297
15393162791322|26388279070332|1328988515227
15393162791322|26388279070400|1331092318238
15393162791322|28587302322471|1337772607611
15393162791322|28587302323577|1333252337046
15393162791322|28587302323592|1332121741204
15393162791322|28587302324330|1334967228101
15393162791322|28587302324576|1333717950826
15393162791322|28587302325774|1335282640344
15393162791322|30786325577752|1340625182998
15393162791322|30786325577859|1340909526254
15393162791322|30786325578585|1340707382775
15393162791322|30786325578747|1339323217315
15393162791322|30786325579109|1340695623822
15393162791322|30786325579117|1339983246819
15393162791322|30786325579488|1340869088991
15393162791322|30786325579492|1341880824411
15393162791322|30786325579648|1340356259606
15393162791322|30786325579845|1340680040861
15393162791322|30786325580480|1337043216935
15393162791322|30786325581203|1339298722041
15393162791322|30786325581345|1339287516938
15393162791322|30786325581380|1338329703039
15393162791322|32985348834824|1343619016660
15393162791322|32985348835269|1347352971109
15393162791322|32985348835374|1343122177892
15393162791322|32985348835517|1346491243594
15393162791322|32985348835954|1345912802562
15393162791322|32985348836714|1346951935270
17592186044459|17592186045739|1310113729935
17592186044459|17592186045865|1307364228926
17592186044459|17592186046755|1309787044871
17592186044459|17592186046908|1308683045387
17592186044459|17592186048023|1308406608002
17592186044459|19791209302829|1313082133454
17592186044459|19791209303331|1314498867143
17592186044459|21990232556992|1318304551648
17592186044459|24189255812226|1325765905641
17592186044459|30786325578383|1337885004708
17592186044459|32985348835451|1345084273876
17592186044459|32985348836981|1344031428086
17592186047529|17592186048248|1310696933321
17592186047529|21990232556252|1317832766509
17592186047529|21990232556441|1319715650581
17592186047529|21990232556585|1321107560559
17592186047529|24189255813181|1324594196148
17592186047529|24189255813966|1321533564540
17592186047529|24189255814889|1322166657387
17592186047529|28587302322548|1335865203162
17592186047529|28587302322865|1334548122723
17592186047529|30786325580437|1339657373535
17592186047529|32985348833931|1345517508344
17592186047529|32985348836975|1343116791856
19791209300831|19791209302403|1313406394247
19791209300831|24189255813121|1322333338101
19791209300831|24189255813579|1322272752161
19791209300831|24189255814476|1324359401984
19791209300831|30786325577960|1341866183208
19791209300831|30786325579845|1339830322643
19791209301780|21990232558990|1319358939691
19791209301780|24189255811566|1322755988322
19791209301780|24189255812669|1325478970166
19791209301780|24189255814728|1322440667866
19791209301780|24189255814889|1321744122215
19791209301780|26388279067066|1327988094288
19791209301780|28587302322537|1334617313911
19791209301780|28587302322865|1333997181490
19791209301780|32985348835447|1345033336382
19791209301780|32985348835923|1345506268508
19791209302829|19791209303127|1313923016681
19791209302829|19791209303331|1313084793017
19791209302829|21990232555934|1320269733897
19791209302829|21990232556528|1319908981903
19791209302829|21990232557754|1319673110901
19791209302829|24189255811481|1325322625906
19791209302829|24189255812226|1325691287639
19791209302829|24189255812556|1323376936374
19791209302829|24189255812862|1322934566920
19791209302829|24189255813125|1324470507376
19791209302829|24189255813287|1321901869339
19791209302829|26388279067551|1330945741777
19791209302829|26388279068485|1330810296840
19791209302829|26388279070318|1328739733243
19791209302829|28587302322288|1334763298570
19791209302829|28587302325083|1333591676382
19791209302829|30786325578383|1337660850506
19791209302829|30786325580446|1339995776230
19791209302829|32985348836635|1344800942614
24189255812380|32985348834375|1345355837351
24189255814175|26388279069268|1329336405703
24189255814175|26388279069508|1330233240988
24189255814175|26388279070362|1328922055170
24189255814175|28587302322372|1332319643978
24189255814175|28587302323430|1333141804585
24189255814175|28587302323597|1336926109612
24189255814175|28587302324481|1335263781739
24189255814175|28587302325036|1338104024507
24189255814175|28587302325954|1334902037072
24189255814175|30786325578144|1339929822605
24189255814175|30786325579016|1340330464883
24189255814175|30786325580679|1341210379595
24189255814175|30786325580746|1343891500005
24189255814175|32985348833579|1346836380189
24189255814175|32985348834064|1346691580804
24189255814175|32985348834262|1344355225055
24189255814175|32985348834682|1343557970721
24189255814175|32985348836980|1346818298284
26388279069268|26388279070362|1329049041696
26388279069268|28587302322548|1337389467649
26388279069268|28587302324481|1333229061354
26388279069268|30786325578585|1341976244144
26388279069268|30786325578932|1339061865196
26388279069695|26388279070070|1329622818685
26388279069695|30786325581208|1338506424061
26388279069695|32985348835374|1343461190878
30786325578029|30786325581208|1339221244900
30786325579121|30786325579845|1339035690776
30786325579121|32985348834375|1343438507688
30786325579121|32985348835319|1343169630738
30786325579121|32985348836556|1343987562842
30786325579121|32985348836777|1344744146588
3760|4398046512902|1276931657640
3760|8796093022492|1289405721482
3760|8796093025074|1290008456003
3760|8796093025552|1288771981632
3760|21990232557419|1317706093007
3760|24189255811663|1324817754204
3760|24189255813941|1321281228643
3760|26388279068852|1329227424880
3760|30786325578585|1342503732851
3760|30786325581208|1339048533677
3760|32985348834375|1345101952997
2199023256347|2199023256668|1269711365691
2199023256347|2199023258230|1273066393579
2199023256347|4398046512603|1275782175662
2199023256347|4398046512890|1280008743446
