:START_ID(Forum)|:END_ID(Tag)
481036354173|2805
481036354173|2859
481036354173|3047
481036354173|6367
481036354173|7883
481036354173|9241
481036354174|142
481036354174|146
481036354174|469
481036354174|572
481036354174|774
481036354174|779
481036354174|785
481036354174|786
481036354174|1196
481036354174|1644
481036354174|1667
481036354174|1670
481036354174|1675
481036354174|1683
481036354174|1952
481036354174|1991
481036354174|2810
481036354174|2818
481036354174|2851
481036354174|2909
481036354174|2916
481036354174|3004
481036354174|3082
481036354174|3105
481036354174|5133
481036354174|6449
481036354174|6940
481036354174|6990
481036354174|7030
481036354174|7151
481036354174|7307
481036354174|7509
481036354174|7604
481036354174|8070
481036354174|8621
481036354174|9329
481036354174|10836
481036354174|12443
481036354174|12878
481036354174|13545
481036354174|15196
481036354174|15310
618475307647|776
618475307647|1479
618475307647|1615
618475307647|2072
618475307647|2782
618475307647|2809
618475307647|2830
618475307647|5078
618475307647|6387
618475307648|275
618475307648|289
618475307648|774
618475307648|1025
618475307648|1670
618475307648|1758
618475307648|1952
618475307648|1998
618475307648|2060
618475307648|2119
618475307648|2778
618475307648|2785
618475307648|2794
618475307648|2909
618475307648|2933
618475307648|2997
618475307648|3004
618475307648|3066
618475307648|5546
618475307648|5771
618475307648|7174
618475307648|9319
618475307648|9595
618475307648|10602
618475307648|10810
618475307649|3100
618475307649|4860
687194784386|4860
893353214595|3100
755914261124|3100
1030792168069|3100
962072691334|4860
962072691337|3100
1030792168074|3100
618475307659|3100
1030792168076|3100
824633737869|3100
1030792168078|3100
687194784400|4860
618475307665|3100
618475307667|141
618475307667|149
618475307667|565
618475307667|571
618475307667|583
618475307667|783
618475307667|792
618475307667|1200
618475307667|1759
618475307667|1909
618475307667|1986
618475307667|1995
618475307667|2026
618475307667|2040
618475307667|2044
618475307667|2078
618475307667|2785
618475307667|2788
618475307667|3072
618475307667|9170
618475307667|9272
618475307667|9479
618475307667|11410
618475307667|11625
618475307667|11720
618475307668|414
618475307668|1153
618475307668|1186
618475307668|1763
618475307668|2011
618475307668|2949
618475307668|5118
618475307668|7476
618475307668|7520
618475307668|7522
618475307668|12114
618475307668|13045
618475307668|13267
687194784405|417
687194784405|458
687194784405|564
687194784405|1545
687194784405|2777
687194784405|2778
687194784405|2811
687194784405|2814
687194784405|2819
687194784405|2847
687194784405|3037
687194784405|3103
687194784405|4913
687194784405|7015
687194784405|9097
687194784405|9317
755914261142|2811
755914261144|564
1030792168090|2819
1030792168091|3103
824633737884|9097
755914261150|9097
893353214623|2814
1030792168099|1545
687194784420|138
687194784420|279
687194784420|974
687194784420|1179
687194784420|1206
687194784420|1522
687194784420|1672
687194784420|1675
687194784420|1988
687194784420|1994
687194784420|2001
687194784420|2024
687194784420|2819
687194784420|2836
687194784420|2843
687194784420|2845
687194784420|2891
687194784420|2949
687194784420|3013
687194784420|3044
687194784420|3104
687194784420|6368
687194784420|6404
687194784420|6637
687194784420|6674
687194784420|6982
687194784420|6987
687194784420|7487
687194784420|11622
687194784420|13198
962072691365|7487
1030792168103|7487
755914261160|2001
893353214633|1994
962072691370|2001
962072691371|1522
1030792168108|6982
824633737902|6637
1030792168111|2949
893353214641|2949
1030792168114|7487
824633737907|6
824633737907|149
824633737907|277
824633737907|579
824633737907|595
824633737907|598
824633737907|779
824633737907|812
824633737907|974
824633737907|1174
824633737907|1176
824633737907|1191
824633737907|1204
824633737907|1674
824633737907|1677
824633737907|1682
824633737907|1985
824633737907|1989
824633737907|1999
824633737907|2000
824633737907|2043
824633737907|2066
824633737907|2071
824633737907|2078
824633737907|2092
824633737907|2095
824633737907|2778
824633737907|2782
824633737907|2795
824633737907|2806
824633737907|2838
824633737907|2841
824633737907|2885
824633737907|2906
824633737907|2936
824633737907|2996
824633737907|3026
824633737907|3057
824633737907|3060
824633737907|3066
824633737907|3074
824633737907|4858
824633737907|5085
824633737907|5114
824633737907|5170
824633737907|5198
824633737907|5440
824633737907|5636
824633737907|6369
824633737907|6418
824633737907|6556
824633737907|6674
824633737907|6934
824633737907|6954
824633737907|7594
824633737907|9141
824633737907|11379
824633737907|11940
824633737907|13818
962072691380|1682
824633737909|6
824633737909|8
824633737909|206
824633737909|418
824633737909|578
824633737909|775
824633737909|778
824633737909|782
824633737909|795
824633737909|798
824633737909|808
824633737909|973
824633737909|1024
824633737909|1170
824633737909|1172
824633737909|1178
824633737909|1180
824633737909|1184
824633737909|1185
824633737909|1190
824633737909|1197
824633737909|1545
824633737909|1548
824633737909|1668
824633737909|1940
824633737909|1995
824633737909|2028
824633737909|2037
824633737909|2048
824633737909|2065
824633737909|2072
824633737909|2075
824633737909|2109
824633737909|2115
824633737909|2786
824633737909|2820
824633737909|2823
824633737909|2894
824633737909|2976
824633737909|3060
824633737909|3095
824633737909|5085
824633737909|5183
824633737909|6404
824633737909|6945
824633737909|7015
824633737909|7509
824633737909|9058
824633737909|9063
824633737909|9174
824633737909|9177
824633737909|11258
824633737909|11375
824633737909|11379
824633737909|11537
824633737909|11622
824633737909|11628
824633737909|11698
824633737909|11742
824633737910|138
824633737910|298
824633737910|781
824633737910|786
824633737910|977
824633737910|978
824633737910|1026
824633737910|1401
824633737910|1671
824633737910|1758
824633737910|1761
824633737910|1766
824633737910|1908
824633737910|2038
824633737910|2042
824633737910|2088
824633737910|2118
824633737910|2778
824633737910|2779
824633737910|2788
824633737910|2793
824633737910|2796
824633737910|2800
824633737910|2814
824633737910|2816
824633737910|2839
824633737910|2843
824633737910|2852
824633737910|2853
824633737910|2872
824633737910|2895
824633737910|2926
824633737910|2932
824633737910|3055
824633737910|3114
824633737910|5910
824633737910|5961
824633737910|6410
824633737910|6964
824633737910|6990
824633737910|7012
824633737910|7301
824633737910|7330
824633737910|7481
824633737910|7522
824633737910|7523
824633737910|7572
824633737910|7582
824633737910|7708
824633737910|7857
824633737910|11541
824633737910|12416
893353214647|142
893353214647|290
893353214647|291
893353214647|295
893353214647|470
893353214647|543
893353214647|580
893353214647|589
893353214647|777
893353214647|1026
893353214647|1177
893353214647|1205
893353214647|1206
893353214647|1407
893353214647|1450
893353214647|1451
893353214647|1667
893353214647|1669
893353214647|1863
893353214647|1930
893353214647|1985
893353214647|1989
893353214647|1997
893353214647|1998
893353214647|2011
893353214647|2067
893353214647|2780
893353214647|2787
893353214647|2804
893353214647|2810
893353214647|2814
893353214647|2840
893353214647|2854
893353214647|2888
893353214647|2904
893353214647|2909
893353214647|2913
893353214647|2925
893353214647|2927
893353214647|2929
893353214647|2933
893353214647|2934
893353214647|2938
893353214647|2941
893353214647|2951
893353214647|2970
893353214647|2975
893353214647|3038
893353214647|3044
893353214647|3049
893353214647|3089
893353214647|3108
893353214647|5184
893353214647|5191
893353214647|5478
893353214647|5598
893353214647|6368
893353214647|6399
893353214647|6933
893353214647|6938
893353214647|6966
893353214647|6987
893353214647|6999
893353214647|7516
893353214647|7523
893353214647|7570
893353214647|9209
893353214647|9261
893353214647|9424
893353214647|9604
893353214647|10028
893353214647|11377
893353214647|11742
893353214647|13727
1030792168120|1985
1030792168124|6966
893353214653|142
962072691390|7570
1030792168127|543
893353214656|6
893353214656|1176
893353214656|1180
893353214656|1193
893353214656|1545
893353214656|2067
893353214656|6404
893353214656|6418
893353214656|12002
962072691393|6
962072691393|584
962072691393|588
962072691393|973
962072691393|1206
962072691393|1674
962072691393|1940
962072691393|1988
962072691393|2054
962072691393|2059
962072691393|2067
962072691393|5161
962072691393|6945
962072691393|7514
962072691393|9068
962072691393|11250
962072691393|11379
1030792168132|9068
1030792168134|11250
1030792168135|9068
962072691400|60
962072691400|62
962072691400|196
962072691400|472
962072691400|589
962072691400|595
962072691400|812
962072691400|1031
962072691400|1684
962072691400|1764
962072691400|1770
962072691400|1864
962072691400|1908
962072691400|1954
962072691400|2053
962072691400|2812
962072691400|2913
962072691400|2989
962072691400|3001
962072691400|3009
962072691400|3049
962072691400|3074
962072691400|3108
962072691400|6383
962072691400|7510
962072691400|7534
962072691400|10229
962072691400|11875
962072691400|12273
962072691400|12296
962072691400|13818
962072691400|14846
962072691401|565
962072691401|566
962072691401|568
962072691401|786
962072691401|792
962072691401|806
962072691401|1170
962072691401|1192
962072691401|1444
962072691401|1504
962072691401|1506
962072691401|1547
962072691401|1667
962072691401|1995
962072691401|1996
962072691401|2051
962072691401|2071
962072691401|2779
962072691401|2796
962072691401|2857
962072691401|2882
962072691401|2900
962072691401|2919
962072691401|2931
962072691401|3011
962072691401|4844
962072691401|5197
962072691401|6360
962072691401|6385
962072691401|6439
962072691401|6945
962072691401|7564
962072691401|7598
962072691401|8914
962072691401|9095
962072691401|9170
962072691401|9174
962072691401|10449
962072691401|11628
962072691401|11644
962072691401|12959
962072691401|14000
1030792168138|566
1030792168140|2796
1030792168141|806
1030792168145|4
1030792168146|291
1030792168146|468
1030792168146|561
1030792168146|596
1030792168146|781
1030792168146|801
1030792168146|1615
1030792168146|1908
1030792168146|1984
1030792168146|2057
1030792168146|2108
1030792168146|2115
1030792168146|2784
1030792168146|2805
1030792168146|2815
1030792168146|2851
1030792168146|2927
1030792168146|2930
1030792168146|2975
1030792168146|3004
1030792168146|3022
1030792168146|4870
1030792168146|6437
1030792168146|7405
1030792168146|7602
1030792168146|8396
1030792168146|8788
1030792168146|9261
1030792168146|12838
17123|279
17123|280
17123|418
17123|527
17123|781
17123|1032
17123|1176
17123|1180
17123|1185
17123|1195
17123|1668
17123|1985
17123|1987
17123|2037
17123|2073
17123|2778
17123|2785
17123|2790
17123|2805
17123|2817
17123|2840
17123|2917
17123|2931
17123|2985
17123|3008
17123|3060
17123|5142
17123|5158
17123|5176
17123|6363
17123|6743
17123|7524
17123|8393
17123|9028
17123|9143
17123|11233
17123|13818
687194784484|6743
206158447333|6363
343597400806|2778
137438970599|1195
549755831016|2805
343597400809|2778
824633737962|7524
206158447340|1985
206158447341|279
206158447342|3008
549755831023|280
412316877552|2778
17137|1032
618475307762|1176
68719493875|2073
481036354292|418
481036354293|2805
17142|3008
343597400823|1987
962072691448|2778
1030792168185|1185
137438970618|1185
687194784507|2917
206158447356|418
618475307773|1668
755914261246|3008
618475307775|6743
687194784512|280
1030792168193|5142
206158447362|1032
206158447363|5176
824633737988|1195
824633737989|9143
481036354310|1180
17159|6
17159|575
17159|588
17159|781
17159|782
17159|785
17159|790
17159|973
17159|974
17159|976
17159|978
17159|1024
17159|1170
17159|1174
17159|1177
17159|1179
17159|1180
17159|1187
17159|1188
17159|1191
17159|1197
17159|1206
17159|1454
17159|1614
17159|1762
17159|2115
17159|2797
17159|2803
17159|2820
17159|2850
17159|2901
17159|3034
17159|5192
17159|6400
17159|6418
17159|6945
17159|7589
17159|10028
17159|11247
17159|11379
17159|11622
17159|11642
17159|11742
17159|12002
137438970632|11247
687194784521|1187
618475307786|1177
481036354315|11742
893353214732|3034
618475307789|785
824633737998|782
824633737999|588
549755831057|782
17171|11247
137438970644|10028
68719493909|974
343597400854|11247
962072691479|1188
137438970648|1188
412316877593|2115
412316877595|2797
206158447388|790
137438970653|6400
755914261278|11247
412316877600|2115
137438970658|974
274877924131|2820
549755831076|3034
481036354341|11379
274877924134|1179
68719493927|11622
962072691496|10028
824633738025|974
137438970666|575
68719493931|1206
137438970668|775
137438970668|1198
137438970668|1940
137438970668|6358
137438970668|7015
549755831085|6358
343597400878|7015
962072691503|1198
137438970672|6358
206158447409|1940
962072691508|7015
343597400885|1940
206158447414|1940
549755831095|6358
618475307832|6358
824633738041|1940
206158447418|1198
962072691515|1940
755914261308|7015
343597400893|1940
412316877631|7015
893353214784|1198
137438970689|775
549755831106|1198
962072691524|775
274877924165|1940
274877924166|775
481036354375|1198
1030792168266|1940
549755831115|1198
137438970700|273
137438970700|1759
137438970700|2015
137438970700|2037
137438970700|2928
137438970700|6740
137438970700|9163
481036354381|273
206158447438|1759
481036354383|9163
687194784592|2037
1030792168273|2928
412316877650|2928
962072691539|2928
206158447444|2037
549755831125|2015
962072691542|9163
412316877655|9163
206158447448|6740
274877924186|2928
755914261339|1759
549755831132|273
755914261341|1759
274877924190|9163
343597400927|2015
687194784609|2928
824633738082|2928
824633738084|2037
893353214821|1759
962072691558|2037
1030792168295|9163
962072691561|2015
412316877674|2015
137438970731|1
137438970731|140
137438970731|2113
137438970731|2801
137438970731|2883
137438970731|2888
137438970731|2896
137438970731|3013
137438970731|8902
137438970731|10988
206158447468|144
206158447468|776
206158447468|784
206158447468|786
206158447468|1403
206158447468|1417
206158447468|1421
206158447468|1545
206158447468|1671
206158447468|1989
206158447468|1993
206158447468|2011
206158447468|2039
206158447468|2060
206158447468|2106
206158447468|2790
206158447468|2799
206158447468|2809
206158447468|2810
206158447468|2811
206158447468|2826
206158447468|2837
206158447468|2845
206158447468|2871
206158447468|2893
206158447468|2902
206158447468|2920
206158447468|2925
206158447468|2927
206158447468|2950
206158447468|2961
206158447468|2971
206158447468|3045
206158447468|3055
206158447468|3107
206158447468|4963
206158447468|5940
206158447468|6395
206158447468|6523
206158447468|6934
206158447468|6968
206158447468|7104
206158447468|7317
206158447468|7582
206158447468|8007
206158447468|9058
206158447468|9244
206158447468|9272
206158447468|10239
206158447468|11129
206158447468|11201
893353214829|6523
1030792168302|4963
1099511645039|2902
755914261360|1417
412316877681|2799
755914261362|2811
687194784627|2920
893353214837|9272
893353214838|2811
824633738103|11201
824633738104|11129
549755831161|9272
343597400954|7582
824633738108|1421
274877924221|9058
274877924222|10239
343597400959|9272
618475307904|2871
481036354433|2039
755914261378|3107
274877924227|11129
412316877700|784
206158447493|2060
618475307910|1421
893353214855|9272
549755831176|2927
206158447497|2837
206158447499|140
206158447499|448
206158447499|565
206158447499|803
206158447499|809
206158447499|1021
206158447499|1027
206158447499|1174
206158447499|1182
206158447499|1546
206158447499|1683
206158447499|1753
206158447499|1863
206158447499|2011
206158447499|2015
206158447499|2021
206158447499|2046
206158447499|2071
206158447499|2083
206158447499|2779
206158447499|2792
206158447499|2797
206158447499|2803
206158447499|2823
206158447499|2861
206158447499|2863
206158447499|2890
206158447499|2927
206158447499|2999
206158447499|3016
206158447499|3084
206158447499|4843
206158447499|5115
206158447499|5132
206158447499|5198
206158447499|6999
206158447499|7032
206158447499|9146
206158447499|9161
206158447499|9310
206158447499|11504
206158447499|11698
206158447499|15168
549755831180|2083
343597400973|2863
687194784655|1863
412316877712|5115
549755831186|9310
893353214867|2890
824633738132|7032
206158447509|2999
481036354454|4843
824633738135|1021
687194784665|5132
206158447514|448
1030792168347|2071
549755831196|3016
687194784669|9161
274877924254|2071
962072691615|4843
824633738144|448
1030792168353|2021
687194784674|6999
824633738147|1021
412316877732|803
824633738149|2890
481036354470|809
1030792168359|1174
412316877736|3084
274877924265|196
274877924265|471
274877924265|591
274877924265|785
274877924265|790
274877924265|1022
274877924265|1027
274877924265|1174
274877924265|1177
274877924265|1182
274877924265|1191
274877924265|1194
274877924265|1732
274877924265|1749
274877924265|1984
274877924265|1985
274877924265|1986
274877924265|1998
274877924265|2045
274877924265|2048
274877924265|2055
274877924265|2063
274877924265|2075
274877924265|2082
274877924265|2780
274877924265|2784
274877924265|2786
274877924265|2810
274877924265|2819
274877924265|2846
274877924265|2907
274877924265|2967
274877924265|2988
274877924265|3058
274877924265|5147
274877924265|5197
274877924265|6708
274877924265|6940
274877924265|6981
274877924265|7005
274877924265|7081
274877924265|7257
274877924265|7507
274877924265|11815
274877924266|140
274877924266|801
274877924266|1025
274877924266|1668
274877924266|1677
274877924266|1877
274877924266|2009
274877924266|2019
274877924266|2024
274877924266|2027
274877924266|2053
274877924266|2782
274877924266|2813
274877924266|2845
274877924266|2872
274877924266|2915
274877924266|2936
274877924266|2983
274877924266|3062
274877924266|3081
274877924266|5078
274877924266|5188
274877924266|5332
274877924266|5848
274877924266|6409
274877924266|9174
412316877739|2915
343597401004|1025
1030792168367|9174
343597401008|1877
755914261425|140
962072691634|2782
687194784692|5188
343597401013|5078
1030792168374|5848
893353214903|3081
618475307960|5848
481036354489|1025
755914261435|3081
893353214910|140
1030792168383|2019
1030792168384|2009
549755831233|5188
824633738178|6409
481036354499|9174
755914261444|3081
274877924294|436
274877924294|565
274877924294|567
274877924294|1617
274877924294|1763
274877924294|1990
274877924294|1992
274877924294|2944
274877924294|2956
274877924294|2984
274877924294|3108
274877924294|4848
274877924294|6678
274877924294|7032
274877924294|7522
274877924294|7523
274877924294|9329
274877924294|10547
824633738183|7032
1099511645128|7032
343597401033|565
412316877770|10547
1030792168395|1763
893353214924|1617
481036354509|1990
618475307982|1617
962072691663|7523
549755831248|3108
481036354513|436
343597401042|436
549755831251|567
343597401044|7032
962072691669|565
618475307990|7032
412316877783|9329
343597401049|7032
343597401050|4848
618475307996|4848
412316877789|3108
549755831262|3108
412316877791|1617
412316877792|1617
343597401057|522
343597401057|596
343597401057|1545
343597401057|1863
343597401057|2777
343597401057|2863
343597401057|2880
343597401057|3018
343597401057|3029
343597401057|5117
343597401057|7604
343597401057|10028
412316877794|6
412316877794|468
412316877794|571
412316877794|575
412316877794|775
412316877794|777
412316877794|782
412316877794|793
412316877794|808
412316877794|1021
412316877794|1173
412316877794|1175
412316877794|1176
412316877794|1177
412316877794|1178
412316877794|1179
412316877794|1189
412316877794|1201
412316877794|1548
412316877794|1667
412316877794|1940
412316877794|1984
412316877794|2048
412316877794|2067
412316877794|2788
412316877794|4848
412316877794|5101
412316877794|6409
412316877794|6413
412316877794|11379
412316877794|11695
412316877794|11742
412316877794|12002
824633738211|1021
755914261476|2048
618475308006|4848
1030792168423|2048
549755831275|808
1030792168428|775
1030792168429|6409
824633738222|1201
824633738223|1201
412316877808|1201
549755831281|468
893353214962|793
755914261491|1177
1030792168436|808
962072691701|12002
824633738230|1940
618475308023|775
755914261496|5101
412316877818|282
412316877818|285
412316877818|1930
412316877818|1990
412316877818|2007
412316877818|2782
412316877818|2821
412316877818|2885
412316877818|5474
412316877818|5792
412316877818|6131
412316877818|6369
412316877818|6451
412316877818|6753
412316877818|6961
412316877818|7035
412316877818|7319
412316877818|7363
412316877818|8976
893353214973|2885
618475308030|8976
481036354559|2782
755914261508|5792
824633738245|2782
824633738246|6961
481036354567|2821
962072691720|1990
824633738249|8976
618475308042|2821
687194784779|1930
618475308044|2885
755914261517|5792
687194784782|2821
893353214991|6451
412316877841|1174
412316877841|1184
412316877841|1545
412316877841|1615
481036354578|139
481036354578|567
481036354578|580
481036354578|780
481036354578|1428
481036354578|1452
481036354578|1546
481036354578|1644
481036354578|1764
481036354578|1986
481036354578|1994
481036354578|2000
481036354578|2118
481036354578|2791
481036354578|2887
481036354578|2900
481036354578|2915
481036354578|2918
481036354578|2919
481036354578|2921
481036354578|2943
481036354578|2995
481036354578|3000
481036354578|3071
481036354578|3093
481036354578|5078
481036354578|5147
481036354578|5438
481036354578|5834
481036354578|5862
481036354578|6291
481036354578|6409
481036354578|6740
481036354578|6993
481036354578|6999
481036354578|7015
481036354578|7582
481036354578|8153
481036354578|9058
481036354578|9141
481036354578|10157
481036354578|10196
481036354578|11695
481036354578|12443
481036354578|13821
481036354578|14149
481036354578|14362
1030792168467|2919
549755831317|6993
962072691735|1452
481036354584|2918
962072691737|1986
1030792168474|5834
618475308059|7582
962072691740|11695
687194784797|5834
549755831326|5862
755914261535|3093
893353215008|5147
1030792168481|7015
893353215010|3000
962072691747|7582
687194784804|1644
824633738278|6291
481036354600|283
481036354600|290
481036354600|292
481036354600|294
481036354600|361
481036354600|418
481036354600|471
481036354600|569
481036354600|774
481036354600|974
481036354600|1025
481036354600|1199
481036354600|1200
481036354600|1671
481036354600|1863
481036354600|1930
481036354600|1987
481036354600|1991
481036354600|1994
481036354600|2000
481036354600|2059
481036354600|2100
481036354600|2107
481036354600|2118
481036354600|2777
481036354600|2778
481036354600|2779
481036354600|2780
481036354600|2785
481036354600|2787
481036354600|2797
481036354600|2802
481036354600|2812
481036354600|2814
481036354600|2837
481036354600|2850
481036354600|2853
481036354600|2863
481036354600|2876
481036354600|2884
481036354600|2956
481036354600|2972
481036354600|3014
481036354600|3024
481036354600|3027
481036354600|3075
481036354600|3106
481036354600|5063
481036354600|5084
481036354600|5444
481036354600|5460
481036354600|6363
481036354600|6365
481036354600|6672
481036354600|6704
481036354600|6964
481036354600|6999
481036354600|7012
481036354600|7488
481036354600|7509
481036354600|7522
481036354600|7572
481036354600|7582
481036354600|7598
481036354600|8893
481036354600|9058
481036354600|9150
481036354600|9177
481036354600|12733
481036354600|12764
481036354600|13385
481036354600|13828
1030792168489|2802
687194784810|6672
687194784811|2000
824633738284|2777
481036354605|9177
481036354606|9177
893353215024|2059
687194784818|2956
549755831347|7598
755914261556|1863
893353215029|2780
824633738294|2779
1030792168503|7012
1030792168504|3106
824633738297|6365
893353215034|2787
893353215035|9150
549755831356|1025
481036354621|138
481036354621|280
481036354621|469
481036354621|573
481036354621|598
481036354621|777
481036354621|783
481036354621|791
481036354621|793
481036354621|1170
481036354621|1188
481036354621|1206
481036354621|1207
481036354621|1615
481036354621|1674
481036354621|1953
481036354621|1987
481036354621|2007
481036354621|2011
481036354621|2037
481036354621|2106
481036354621|2120
481036354621|2781
481036354621|2782
481036354621|2790
481036354621|2804
481036354621|2837
481036354621|2886
481036354621|2900
481036354621|2910
481036354621|2948
481036354621|3010
481036354621|5158
481036354621|5192
481036354621|6385
481036354621|6392
481036354621|6413
481036354621|7015
481036354621|7509
481036354621|9102
481036354621|11742
893353215038|6413
962072691775|791
687194784833|2948
1099511645250|2106
549755831364|5192
1030792168517|1615
549755831366|777
962072691783|6385
1030792168520|11742
687194784841|2007
755914261578|469
618475308107|2910
962072691788|11742
618475308109|1206
962072691790|1674
893353215055|2781
481036354640|1987
549755831379|984
549755831379|8052
962072691796|984
962072691797|984
1030792168534|984
618475308119|984
618475308121|8052
687194784858|984
755914261595|8052
962072691804|8052
755914261597|8052
687194784862|984
618475308127|8052
962072691810|8052
962072691812|8052
618475308133|8052
549755831398|458
549755831398|565
549755831398|567
549755831398|575
549755831398|577
549755831398|585
549755831398|594
549755831398|777
549755831398|779
549755831398|780
549755831398|781
549755831398|792
549755831398|810
549755831398|1179
549755831398|1201
549755831398|1403
549755831398|1454
549755831398|1667
549755831398|1758
549755831398|1760
549755831398|1954
549755831398|1960
549755831398|1984
549755831398|1985
549755831398|1988
549755831398|1991
549755831398|1994
549755831398|2008
549755831398|2009
549755831398|2023
549755831398|2026
549755831398|2029
549755831398|2035
549755831398|2085
549755831398|2102
549755831398|2107
549755831398|2777
549755831398|2827
549755831398|2841
549755831398|2849
549755831398|2856
549755831398|2886
549755831398|2893
549755831398|2894
549755831398|2897
549755831398|2901
549755831398|2916
549755831398|2943
549755831398|2960
549755831398|2968
549755831398|2999
549755831398|3000
549755831398|3017
549755831398|3047
549755831398|3070
549755831398|5115
549755831398|6363
549755831398|6409
549755831398|6449
549755831398|6568
549755831398|6938
549755831398|6980
549755831398|6999
549755831398|7002
549755831398|7321
549755831398|7521
549755831398|7596
549755831398|7807
549755831398|8762
549755831398|8775
549755831398|11541
549755831398|11628
549755831398|12132
549755831398|12827
549755831399|1417
824633738344|1417
962072691817|1417
687194784874|1417
824633738347|1417
549755831404|1417
962072691821|1417
687194784880|1417
1030792168561|1417
962072691826|1417
824633738355|1417
687194784884|1417
549755831413|1417
687194784887|1417
824633738360|1417
962072691833|1417
893353215098|1417
549755831419|559
1030792168572|559
618475308158|559
893353215104|559
618475308161|559
824633738370|559
962072691844|559
824633738373|559
893353215110|559
618475308167|559
755914261640|559
618475308169|559
893353215114|559
549755831436|559
1030792168589|559
618475308174|9
618475308174|973
618475308174|1022
618475308174|1032
618475308174|1403
618475308174|1545
618475308174|1953
618475308174|1987
618475308174|1988
618475308174|1992
618475308174|2068
618475308174|2077
618475308174|2878
618475308174|2927
618475308174|9095
824633738383|973
1030792168592|1022
962072691857|1953
687194784915|1022
687194784916|2068
618475308181|1545
824633738390|973
893353215127|1987
1030792168600|1992
618475308187|1953
687194784925|1022
1030792168606|2068
1030792168607|1987
618475308192|790
618475308192|1534
618475308192|1984
618475308192|2093
618475308192|2793
618475308192|2821
618475308192|2851
618475308192|2879
618475308192|3070
618475308192|5158
618475308192|7609
618475308192|11415
618475308192|11829
618475308193|565
618475308193|570
618475308193|775
618475308193|1174
618475308193|1185
618475308193|1545
618475308193|1668
618475308193|1769
618475308193|2027
618475308193|2777
618475308193|2803
618475308193|3040
618475308193|6429
687194784930|6
687194784930|148
687194784930|790
687194784930|808
687194784930|973
687194784930|976
687194784930|1762
687194784930|1863
687194784930|1995
687194784930|2040
687194784930|2052
687194784930|2073
687194784930|2075
687194784930|6409
687194784930|11379
687194784930|11625
687194784930|11644
687194784931|3
687194784931|7158
1030792168612|3
1030792168613|3
962072691878|3
1030792168616|3
824633738409|7158
893353215146|7158
962072691884|7158
962072691885|3
962072691886|7158
962072691887|3
962072691888|3
687194784947|781
687194784947|1860
687194784947|2058
687194784947|2809
687194784947|2993
687194784947|2999
687194784947|5881
687194784947|6383
687194784948|468
687194784948|565
687194784948|778
687194784948|790
687194784948|794
687194784948|1180
687194784948|1375
687194784948|1403
687194784948|1615
687194784948|1985
687194784948|1994
687194784948|1995
687194784948|2006
687194784948|2012
687194784948|2024
687194784948|2031
687194784948|2032
687194784948|2040
687194784948|2048
687194784948|2068
687194784948|2071
687194784948|2075
687194784948|2076
687194784948|2077
687194784948|2085
687194784948|2119
687194784948|2779
687194784948|2782
687194784948|2872
687194784948|2895
687194784948|2993
687194784948|3038
687194784948|3047
687194784948|3067
687194784948|5085
687194784948|5147
687194784948|6397
687194784948|7005
687194784948|7509
687194784948|7522
687194784948|7523
687194784948|7596
687194784948|9299
962072691894|778
893353215161|2779
824633738427|1375
962072691900|1375
755914261693|1615
962072691902|7522
755914261697|794
687194784962|3038
755914261699|2076
687194784964|140
687194784964|410
687194784964|472
687194784964|594
687194784964|2058
687194784964|2119
687194784964|2777
687194784964|2805
687194784964|2807
687194784964|2808
687194784964|2848
687194784964|2886
687194784964|2914
687194784964|2944
687194784964|2952
687194784964|3071
687194784964|3080
687194784964|4895
687194784964|5735
687194784964|5758
687194784964|6399
687194784964|6713
687194784964|6860
687194784964|7015
687194784964|7044
687194784964|7522
687194784964|8788
687194784964|9058
687194784964|9474
687194784964|10192
687194784964|11498
755914261701|2
755914261702|6
824633738439|1611
824633738439|7756
824633738440|138
824633738440|146
824633738440|1023
824633738440|1176
824633738440|1427
824633738440|1670
824633738440|1985
824633738440|2025
824633738440|2071
824633738440|2073
824633738440|2082
824633738440|2788
824633738440|2793
824633738440|2805
824633738440|2817
824633738440|2871
824633738440|3002
824633738440|3005
824633738440|3077
824633738440|3093
824633738440|3108
824633738440|5115
824633738440|5638
824633738440|7030
824633738440|7570
824633738440|7590
824633738440|7596
824633738440|9906
824633738440|10435
824633738440|11743
893353215177|141
893353215177|278
893353215177|591
893353215177|974
893353215177|1025
893353215177|1181
893353215177|1188
893353215177|1189
893353215177|1432
893353215177|1533
893353215177|1670
893353215177|1863
893353215177|1985
893353215177|1986
893353215177|1987
893353215177|1990
893353215177|2021
893353215177|2099
893353215177|2779
893353215177|2812
893353215177|2813
893353215177|2818
893353215177|2826
893353215177|2849
893353215177|2854
893353215177|2886
893353215177|2890
893353215177|2914
893353215177|2919
893353215177|2958
893353215177|2962
893353215177|2983
893353215177|2999
893353215177|3045
893353215177|3047
893353215177|5152
893353215177|5191
893353215177|5625
893353215177|6676
893353215177|6945
893353215177|6969
893353215177|6999
893353215177|7516
893353215177|7524
893353215177|7598
893353215177|7603
893353215177|7880
893353215177|7943
893353215177|9144
893353215177|9163
893353215177|9310
893353215177|9479
893353215177|10066
893353215177|12774
893353215177|13818
893353215178|138
893353215178|244
893353215178|565
893353215178|584
893353215178|793
893353215178|799
893353215178|802
893353215178|1171
893353215178|1450
893353215178|1545
